Time(of day);Time (seconds);time;Channel0;Channel1;Channel2;Channel3;Channel4;Channel5;Channel6;Channel7
0.705524664;42.968823873;2021-11-23 16:55:57.331;26.24;26.32;26.7;28.78;27.76;32.02;67.94;760
0.705524850;42.984824088;2021-11-23 16:55:57.347;26.24;26.32;26.7;28.78;27.76;32.02;69.5;760
0.705535301;43.887824118;2021-11-23 16:55:58.250;26.34;26.32;26.7;28.78;27.76;32.02;69.5;760
0.705535683;43.920824090;2021-11-23 16:55:58.283;26.34;26.32;26.84;28.78;27.76;32.02;69.5;760
0.705535868;43.936824305;2021-11-23 16:55:58.299;26.34;26.32;26.84;29.02;27.76;32.02;69.5;760
0.705536053;43.952823891;2021-11-23 16:55:58.315;26.34;26.32;26.84;29.02;27.98;32.02;69.5;760
0.705536227;43.967823936;2021-11-23 16:55:58.330;26.34;26.32;26.84;29.02;27.98;32.54;69.5;760
0.705536412;43.983824151;2021-11-23 16:55:58.346;26.34;26.32;26.84;29.02;27.98;32.54;71.34;760
0.705547060;44.903823938;2021-11-23 16:55:59.266;26.34;26.44;26.84;29.02;27.98;32.54;71.34;760
0.705547257;44.920823695;2021-11-23 16:55:59.283;26.34;26.44;26.94;29.02;27.98;32.54;71.34;760
0.705547442;44.936823910;2021-11-23 16:55:59.299;26.34;26.44;26.94;29.18;27.98;32.54;71.34;760
0.705547627;44.952824125;2021-11-23 16:55:59.315;26.34;26.44;26.94;29.18;28.1;32.54;71.34;760
0.705547812;44.968823712;2021-11-23 16:55:59.331;26.34;26.44;26.94;29.18;28.1;32.86;71.34;760
0.705547998;44.984823926;2021-11-23 16:55:59.347;26.34;26.44;26.94;29.18;28.1;32.86;75.58;760
0.705548171;44.999823971;2021-11-23 16:55:59.362;26.34;26.44;26.94;29.18;28.1;32.86;75.58;719.22
0.705558449;45.887823957;2021-11-23 16:56:00.250;26.4;26.44;26.94;29.18;28.1;32.86;75.58;719.22
0.705558831;45.920823929;2021-11-23 16:56:00.283;26.4;26.44;27;29.18;28.1;32.86;75.58;719.22
0.705559016;45.936824144;2021-11-23 16:56:00.299;26.4;26.44;27;29.24;28.1;32.86;75.58;719.22
0.705559375;45.967823775;2021-11-23 16:56:00.330;26.4;26.44;27;29.24;28.1;33.08;75.58;719.22
0.705559560;45.983823990;2021-11-23 16:56:00.346;26.4;26.44;27;29.24;28.1;33.08;77.74;719.22
0.705559745;45.999824205;2021-11-23 16:56:00.362;26.4;26.44;27;29.24;28.1;33.08;77.74;675.02
0.705570023;46.887824191;2021-11-23 16:56:01.250;26.48;26.44;27;29.24;28.1;33.08;77.74;675.02
0.705570208;46.903823777;2021-11-23 16:56:01.266;26.48;26.6;27;29.24;28.1;33.08;77.74;675.02
0.705570394;46.919823992;2021-11-23 16:56:01.282;26.48;26.6;27.14;29.24;28.1;33.08;77.74;675.02
0.705570590;46.936823749;2021-11-23 16:56:01.299;26.48;26.6;27.14;29.56;28.1;33.08;77.74;675.02
0.705570775;46.952823964;2021-11-23 16:56:01.315;26.48;26.6;27.14;29.56;28.24;33.08;77.74;675.02
0.705570961;46.968824179;2021-11-23 16:56:01.331;26.48;26.6;27.14;29.56;28.24;33.4;77.74;675.02
0.705571134;46.983824223;2021-11-23 16:56:01.346;26.48;26.6;27.14;29.56;28.24;33.4;80.2;675.02
0.705571319;46.999823810;2021-11-23 16:56:01.362;26.48;26.6;27.14;29.56;28.24;33.4;80.2;628.46
0.705582164;47.936823983;2021-11-23 16:56:02.299;26.48;26.6;27.14;29.62;28.24;33.4;80.2;628.46
0.705582350;47.952824198;2021-11-23 16:56:02.315;26.48;26.6;27.14;29.62;28.44;33.4;80.2;628.46
0.705582535;47.968823784;2021-11-23 16:56:02.331;26.48;26.6;27.14;29.62;28.44;34.24;80.2;628.46
0.705582720;47.984823999;2021-11-23 16:56:02.347;26.48;26.6;27.14;29.62;28.44;34.24;82.92;628.46
0.705582905;48.000824214;2021-11-23 16:56:02.363;26.48;26.6;27.14;29.62;28.44;34.24;82.92;588.06
0.705593356;48.903824245;2021-11-23 16:56:03.266;26.48;26.68;27.14;29.62;28.44;34.24;82.92;588.06
0.705593738;48.936824217;2021-11-23 16:56:03.299;26.48;26.68;27.14;29.7;28.44;34.24;82.92;588.06
0.705594109;48.968824018;2021-11-23 16:56:03.331;26.48;26.68;27.14;29.7;28.44;34.52;82.92;588.06
0.705594294;48.984824233;2021-11-23 16:56:03.347;26.48;26.68;27.14;29.7;28.44;34.52;88.98;588.06
0.705594468;48.999824277;2021-11-23 16:56:03.362;26.48;26.68;27.14;29.7;28.44;34.52;88.98;544.94
0.705604931;49.903823850;2021-11-23 16:56:04.266;26.48;26.6;27.14;29.7;28.44;34.52;88.98;544.94
0.705605116;49.919824065;2021-11-23 16:56:04.282;26.48;26.6;27.3;29.7;28.44;34.52;88.98;544.94
0.705605301;49.935824280;2021-11-23 16:56:04.298;26.48;26.6;27.3;29.84;28.44;34.52;88.98;544.94
0.705605498;49.952824037;2021-11-23 16:56:04.315;26.48;26.6;27.3;29.84;28.54;34.52;88.98;544.94
0.705605671;49.967824081;2021-11-23 16:56:04.330;26.48;26.6;27.3;29.84;28.54;35;88.98;544.94
0.705605856;49.983824296;2021-11-23 16:56:04.346;26.48;26.6;27.3;29.84;28.54;35;92.12;544.94
0.705606042;49.999823882;2021-11-23 16:56:04.362;26.48;26.6;27.3;29.84;28.54;35;92.12;558.3
0.705616701;50.920823841;2021-11-23 16:56:05.283;26.48;26.6;27.24;29.84;28.54;35;92.12;558.3
0.705616887;50.936824056;2021-11-23 16:56:05.299;26.48;26.6;27.24;29.94;28.54;35;92.12;558.3
0.705617257;50.968823857;2021-11-23 16:56:05.331;26.48;26.6;27.24;29.94;28.54;35.3;92.12;558.3
0.705617431;50.983823901;2021-11-23 16:56:05.346;26.48;26.6;27.24;29.94;28.54;35.3;95.24;558.3
0.705617616;50.999824116;2021-11-23 16:56:05.362;26.48;26.6;27.24;29.94;28.54;35.3;95.24;552.24
0.705627894;51.887824102;2021-11-23 16:56:06.250;26.54;26.6;27.24;29.94;28.54;35.3;95.24;552.24
0.705628634;51.951823705;2021-11-23 16:56:06.314;26.54;26.6;27.24;29.94;28.62;35.3;95.24;552.24
0.705628819;51.967823920;2021-11-23 16:56:06.330;26.54;26.6;27.24;29.94;28.62;36.06;95.24;552.24
0.705629005;51.983824135;2021-11-23 16:56:06.346;26.54;26.6;27.24;29.94;28.62;36.06;98.84;552.24
0.705629190;51.999823721;2021-11-23 16:56:06.362;26.54;26.6;27.24;29.94;28.62;36.06;98.84;541.5
0.705639653;52.903823923;2021-11-23 16:56:07.266;26.54;26.7;27.24;29.94;28.62;36.06;98.84;541.5
0.705639838;52.919824137;2021-11-23 16:56:07.282;26.54;26.7;27.36;29.94;28.62;36.06;98.84;541.5
0.705640023;52.935823724;2021-11-23 16:56:07.298;26.54;26.7;27.36;30.02;28.62;36.06;98.84;541.5
0.705640208;52.951823939;2021-11-23 16:56:07.314;26.54;26.7;27.36;30.02;28.76;36.06;98.84;541.5
0.705640394;52.967824154;2021-11-23 16:56:07.330;26.54;26.7;27.36;30.02;28.76;36.52;98.84;541.5
0.705640579;52.983823740;2021-11-23 16:56:07.346;26.54;26.7;27.36;30.02;28.76;36.52;110.9;541.5
0.705640764;52.999823955;2021-11-23 16:56:07.362;26.54;26.7;27.36;30.02;28.76;36.52;110.9;525.34
0.705651794;53.952823714;2021-11-23 16:56:08.315;26.54;26.7;27.36;30.02;28.92;36.52;110.9;525.34
0.705651979;53.968823929;2021-11-23 16:56:08.331;26.54;26.7;27.36;30.02;28.92;36.96;110.9;525.34
0.705652176;53.985823686;2021-11-23 16:56:08.348;26.54;26.7;27.36;30.02;28.92;36.96;124.94;525.34
0.705652361;54.001823901;2021-11-23 16:56:08.364;26.54;26.7;27.36;30.02;28.92;36.96;124.94;523.26
0.705662801;54.903823761;2021-11-23 16:56:09.266;26.54;26.82;27.36;30.02;28.92;36.96;124.94;523.26
0.705662986;54.919823976;2021-11-23 16:56:09.282;26.54;26.82;27.52;30.02;28.92;36.96;124.94;523.26
0.705663183;54.936823733;2021-11-23 16:56:09.299;26.54;26.82;27.52;30.28;28.92;36.96;124.94;523.26
0.705663368;54.952823948;2021-11-23 16:56:09.315;26.54;26.82;27.52;30.28;29.04;36.96;124.94;523.26
0.705663542;54.967823993;2021-11-23 16:56:09.330;26.54;26.82;27.52;30.28;29.04;37.34;124.94;523.26
0.705663727;54.983824208;2021-11-23 16:56:09.346;26.54;26.82;27.52;30.28;29.04;37.34;149.92;523.26
0.705663912;54.999823794;2021-11-23 16:56:09.362;26.54;26.82;27.52;30.28;29.04;37.34;149.92;521.9
0.705674190;55.887823780;2021-11-23 16:56:10.250;26.62;26.82;27.52;30.28;29.04;37.34;149.92;521.9
0.705674931;55.951824011;2021-11-23 16:56:10.314;26.62;26.82;27.52;30.28;29.34;37.34;149.92;521.9
0.705675116;55.967824226;2021-11-23 16:56:10.330;26.62;26.82;27.52;30.28;29.34;38.62;149.92;521.9
0.705675301;55.983823813;2021-11-23 16:56:10.346;26.62;26.82;27.52;30.28;29.34;38.62;191.04;521.9
0.705675486;55.999824028;2021-11-23 16:56:10.362;26.62;26.82;27.52;30.28;29.34;38.62;191.04;519.7
0.705685764;56.887824014;2021-11-23 16:56:11.250;26.74;26.82;27.52;30.28;29.34;38.62;191.04;519.7
0.705685961;56.904823771;2021-11-23 16:56:11.267;26.74;26.92;27.52;30.28;29.34;38.62;191.04;519.7
0.705686146;56.920823986;2021-11-23 16:56:11.283;26.74;26.92;27.64;30.28;29.34;38.62;191.04;519.7
0.705686319;56.935824030;2021-11-23 16:56:11.298;26.74;26.92;27.64;30.42;29.34;38.62;191.04;519.7
0.705686505;56.951824245;2021-11-23 16:56:11.314;26.74;26.92;27.64;30.42;29.5;38.62;191.04;519.7
0.705686690;56.967823832;2021-11-23 16:56:11.330;26.74;26.92;27.64;30.42;29.5;39.16;191.04;519.7
0.705686875;56.983824046;2021-11-23 16:56:11.346;26.74;26.92;27.64;30.42;29.5;39.16;316.9;519.7
0.705687060;56.999824261;2021-11-23 16:56:11.362;26.74;26.92;27.64;30.42;29.5;39.16;316.9;515.04
0.705697720;57.920824220;2021-11-23 16:56:12.283;26.74;26.92;27.7;30.42;29.5;39.16;316.9;515.04
0.705697905;57.936823806;2021-11-23 16:56:12.299;26.74;26.92;27.7;30.58;29.5;39.16;316.9;515.04
0.705698090;57.952824021;2021-11-23 16:56:12.315;26.74;26.92;27.7;30.58;29.7;39.16;316.9;515.04
0.705698275;57.968824236;2021-11-23 16:56:12.331;26.74;26.92;27.7;30.58;29.7;39.78;316.9;515.04
0.705698461;57.984823822;2021-11-23 16:56:12.347;26.74;26.92;27.7;30.58;29.7;39.78;377.84;515.04
0.705698646;58.000824037;2021-11-23 16:56:12.363;26.74;26.92;27.7;30.58;29.7;39.78;377.84;516.88
0.705709294;58.920823825;2021-11-23 16:56:13.283;26.74;26.92;27.76;30.58;29.7;39.78;377.84;516.88
0.705709479;58.936824040;2021-11-23 16:56:13.299;26.74;26.92;27.76;30.68;29.7;39.78;377.84;516.88
0.705709850;58.968823841;2021-11-23 16:56:13.331;26.74;26.92;27.76;30.68;29.7;40.3;377.84;516.88
0.705710035;58.984824056;2021-11-23 16:56:13.347;26.74;26.92;27.76;30.68;29.7;40.3;416.52;516.88
0.705710220;59.000824271;2021-11-23 16:56:13.363;26.74;26.92;27.76;30.68;29.7;40.3;416.52;514.8
0.705720683;59.904823844;2021-11-23 16:56:14.267;26.74;27;27.76;30.68;29.7;40.3;416.52;514.8
0.705721053;59.936824273;2021-11-23 16:56:14.299;26.74;27;27.76;30.78;29.7;40.3;416.52;514.8
0.705721238;59.952823860;2021-11-23 16:56:14.315;26.74;27;27.76;30.78;29.82;40.3;416.52;514.8
0.705721424;59.968824075;2021-11-23 16:56:14.331;26.74;27;27.76;30.78;29.82;41.46;416.52;514.8
0.705721609;59.984824290;2021-11-23 16:56:14.347;26.74;27;27.76;30.78;29.82;41.46;426.94;514.8
0.705721782;59.999823705;2021-11-23 16:56:14.362;26.74;27;27.76;30.78;29.82;41.46;426.94;510.56
0.705732060;60.887823692;2021-11-23 16:56:15.250;26.86;27;27.76;30.78;29.82;41.46;426.94;510.56
0.705732245;60.903823907;2021-11-23 16:56:15.266;26.86;27.06;27.76;30.78;29.82;41.46;426.94;510.56
0.705732431;60.919824122;2021-11-23 16:56:15.282;26.86;27.06;27.94;30.78;29.82;41.46;426.94;510.56
0.705732627;60.936823879;2021-11-23 16:56:15.299;26.86;27.06;27.94;31;29.82;41.46;426.94;510.56
0.705732813;60.952824094;2021-11-23 16:56:15.315;26.86;27.06;27.94;31;30.02;41.46;426.94;510.56
0.705732998;60.968824309;2021-11-23 16:56:15.331;26.86;27.06;27.94;31;30.02;42.2;426.94;510.56
0.705733171;60.983823724;2021-11-23 16:56:15.346;26.86;27.06;27.94;31;30.02;42.2;384.98;510.56
0.705733356;60.999823939;2021-11-23 16:56:15.362;26.86;27.06;27.94;31;30.02;42.2;384.98;484.78
0.705743634;61.887823925;2021-11-23 16:56:16.250;27.02;27.06;27.94;31;30.02;42.2;384.98;484.78
0.705743819;61.903824140;2021-11-23 16:56:16.266;27.02;27.28;27.94;31;30.02;42.2;384.98;484.78
0.705744005;61.919823727;2021-11-23 16:56:16.282;27.02;27.28;28.08;31;30.02;42.2;384.98;484.78
0.705744201;61.936824112;2021-11-23 16:56:16.299;27.02;27.28;28.08;31.22;30.02;42.2;384.98;484.78
0.705744375;61.951824157;2021-11-23 16:56:16.314;27.02;27.28;28.08;31.22;30.16;42.2;384.98;484.78
0.705744560;61.967823743;2021-11-23 16:56:16.330;27.02;27.28;28.08;31.22;30.16;42.86;384.98;484.78
0.705744745;61.983823958;2021-11-23 16:56:16.346;27.02;27.28;28.08;31.22;30.16;42.86;347.34;484.78
0.705744931;61.999824173;2021-11-23 16:56:16.362;27.02;27.28;28.08;31.22;30.16;42.86;347.34;456.12
0.705755394;62.903823746;2021-11-23 16:56:17.266;27.02;27.34;28.08;31.22;30.16;42.86;347.34;456.12
0.705755579;62.919823961;2021-11-23 16:56:17.282;27.02;27.34;28.22;31.22;30.16;42.86;347.34;456.12
0.705755775;62.936823717;2021-11-23 16:56:17.299;27.02;27.34;28.22;31.48;30.16;42.86;347.34;456.12
0.705755961;62.952823932;2021-11-23 16:56:17.315;27.02;27.34;28.22;31.48;30.32;42.86;347.34;456.12
0.705756134;62.967823977;2021-11-23 16:56:17.330;27.02;27.34;28.22;31.48;30.32;43.48;347.34;456.12
0.705756319;62.983824192;2021-11-23 16:56:17.346;27.02;27.34;28.22;31.48;30.32;43.48;323.7;456.12
0.705756505;62.999823778;2021-11-23 16:56:17.362;27.02;27.34;28.22;31.48;30.32;43.48;323.7;439.1
0.705766782;63.887823764;2021-11-23 16:56:18.250;26.96;27.34;28.22;31.48;30.32;43.48;323.7;439.1
0.705766968;63.903823979;2021-11-23 16:56:18.266;26.96;27.28;28.22;31.48;30.32;43.48;323.7;439.1
0.705767523;63.951823996;2021-11-23 16:56:18.314;26.96;27.28;28.22;31.48;30.54;43.48;323.7;439.1
0.705767708;63.967824211;2021-11-23 16:56:18.330;26.96;27.28;28.22;31.48;30.54;44.36;323.7;439.1
0.705767894;63.983823797;2021-11-23 16:56:18.346;26.96;27.28;28.22;31.48;30.54;44.36;315.32;439.1
0.705768079;63.999824012;2021-11-23 16:56:18.362;26.96;27.28;28.22;31.48;30.54;44.36;315.32;425.54
0.705778356;64.887823998;2021-11-23 16:56:19.250;27.1;27.28;28.22;31.48;30.54;44.36;315.32;425.54
0.705778542;64.903824213;2021-11-23 16:56:19.266;27.1;27.46;28.22;31.48;30.54;44.36;315.32;425.54
0.705778738;64.920823970;2021-11-23 16:56:19.283;27.1;27.46;28.42;31.48;30.54;44.36;315.32;425.54
0.705778912;64.935824014;2021-11-23 16:56:19.298;27.1;27.46;28.42;31.86;30.54;44.36;315.32;425.54
0.705779097;64.951824229;2021-11-23 16:56:19.314;27.1;27.46;28.42;31.86;30.88;44.36;315.32;425.54
0.705779282;64.967823816;2021-11-23 16:56:19.330;27.1;27.46;28.42;31.86;30.88;45.16;315.32;425.54
0.705779468;64.983824031;2021-11-23 16:56:19.346;27.1;27.46;28.42;31.86;30.88;45.16;340.7;425.54
0.705779653;64.999824246;2021-11-23 16:56:19.362;27.1;27.46;28.42;31.86;30.88;45.16;340.7;385.76
0.705789931;65.887824232;2021-11-23 16:56:20.250;27.18;27.46;28.42;31.86;30.88;45.16;340.7;385.76
0.705790127;65.904823989;2021-11-23 16:56:20.267;27.18;27.54;28.42;31.86;30.88;45.16;340.7;385.76
0.705790313;65.920824204;2021-11-23 16:56:20.283;27.18;27.54;28.52;31.86;30.88;45.16;340.7;385.76
0.705790498;65.936823790;2021-11-23 16:56:20.299;27.18;27.54;28.52;32;30.88;45.16;340.7;385.76
0.705790683;65.952824005;2021-11-23 16:56:20.315;27.18;27.54;28.52;32;31.16;45.16;340.7;385.76
0.705790868;65.968824220;2021-11-23 16:56:20.331;27.18;27.54;28.52;32;31.16;46;340.7;385.76
0.705791053;65.984823806;2021-11-23 16:56:20.347;27.18;27.54;28.52;32;31.16;46;383.2;385.76
0.705791227;65.999823851;2021-11-23 16:56:20.362;27.18;27.54;28.52;32;31.16;46;383.2;379.48
0.705801701;66.904824223;2021-11-23 16:56:21.267;27.18;27.62;28.52;32;31.16;46;383.2;379.48
0.705801887;66.920823809;2021-11-23 16:56:21.283;27.18;27.62;28.7;32;31.16;46;383.2;379.48
0.705802072;66.936824024;2021-11-23 16:56:21.299;27.18;27.62;28.7;32.26;31.16;46;383.2;379.48
0.705802442;66.968823825;2021-11-23 16:56:21.331;27.18;27.62;28.7;32.26;31.16;46.82;383.2;379.48
0.705802627;66.984824040;2021-11-23 16:56:21.347;27.18;27.62;28.7;32.26;31.16;46.82;438.84;379.48
0.705802813;67.000824255;2021-11-23 16:56:21.363;27.18;27.62;28.7;32.26;31.16;46.82;438.84;368.44
0.705813079;67.887824071;2021-11-23 16:56:22.250;27.26;27.62;28.7;32.26;31.16;46.82;438.84;368.44
0.705813264;67.903824286;2021-11-23 16:56:22.266;27.26;27.74;28.7;32.26;31.16;46.82;438.84;368.44
0.705813449;67.919823872;2021-11-23 16:56:22.282;27.26;27.74;28.82;32.26;31.16;46.82;438.84;368.44
0.705813634;67.935824087;2021-11-23 16:56:22.298;27.26;27.74;28.82;32.52;31.16;46.82;438.84;368.44
0.705813819;67.951824302;2021-11-23 16:56:22.314;27.26;27.74;28.82;32.52;31.6;46.82;438.84;368.44
0.705814005;67.967823888;2021-11-23 16:56:22.330;27.26;27.74;28.82;32.52;31.6;48.48;438.84;368.44
0.705814190;67.983824103;2021-11-23 16:56:22.346;27.26;27.74;28.82;32.52;31.6;48.48;495.14;368.44
0.705814375;67.999823690;2021-11-23 16:56:22.362;27.26;27.74;28.82;32.52;31.6;48.48;495.14;364.84
0.705824838;68.903823891;2021-11-23 16:56:23.266;27.26;27.8;28.82;32.52;31.6;48.48;495.14;364.84
0.705825035;68.920824276;2021-11-23 16:56:23.283;27.26;27.8;28.92;32.52;31.6;48.48;495.14;364.84
0.705825208;68.935823692;2021-11-23 16:56:23.298;27.26;27.8;28.92;32.66;31.6;48.48;495.14;364.84
0.705825394;68.951823907;2021-11-23 16:56:23.314;27.26;27.8;28.92;32.66;31.76;48.48;495.14;364.84
0.705825579;68.967824122;2021-11-23 16:56:23.330;27.26;27.8;28.92;32.66;31.76;49.28;495.14;364.84
0.705825764;68.983823708;2021-11-23 16:56:23.346;27.26;27.8;28.92;32.66;31.76;49.28;512.68;364.84
0.705825949;68.999823923;2021-11-23 16:56:23.362;27.26;27.8;28.92;32.66;31.76;49.28;512.68;340.48
0.705836794;69.936824097;2021-11-23 16:56:24.299;27.26;27.8;28.92;32.74;31.76;49.28;512.68;340.48
0.705836979;69.952824311;2021-11-23 16:56:24.315;27.26;27.8;28.92;32.74;31.92;49.28;512.68;340.48
0.705837164;69.968823898;2021-11-23 16:56:24.331;27.26;27.8;28.92;32.74;31.92;50.08;512.68;340.48
0.705837350;69.984824113;2021-11-23 16:56:24.347;27.26;27.8;28.92;32.74;31.92;50.08;476.94;340.48
0.705837535;70.000823699;2021-11-23 16:56:24.363;27.26;27.8;28.92;32.74;31.92;50.08;476.94;330.22
0.705847813;70.888824314;2021-11-23 16:56:25.251;27.32;27.8;28.92;32.74;31.92;50.08;476.94;330.22
0.705847998;70.904823900;2021-11-23 16:56:25.267;27.32;27.86;28.92;32.74;31.92;50.08;476.94;330.22
0.705848368;70.936823702;2021-11-23 16:56:25.299;27.32;27.86;28.92;32.8;31.92;50.08;476.94;330.22
0.705848553;70.952823917;2021-11-23 16:56:25.315;27.32;27.86;28.92;32.8;32.04;50.08;476.94;330.22
0.705848738;70.968824132;2021-11-23 16:56:25.331;27.32;27.86;28.92;32.8;32.04;51.16;476.94;330.22
0.705848924;70.984823718;2021-11-23 16:56:25.347;27.32;27.86;28.92;32.8;32.04;51.16;444.28;330.22
0.705849109;71.000823933;2021-11-23 16:56:25.363;27.32;27.86;28.92;32.8;32.04;51.16;444.28;321.3
0.705859942;71.936823935;2021-11-23 16:56:26.299;27.32;27.86;28.92;32.88;32.04;51.16;444.28;321.3
0.705860127;71.952824150;2021-11-23 16:56:26.315;27.32;27.86;28.92;32.88;32.3;51.16;444.28;321.3
0.705860312;71.968823737;2021-11-23 16:56:26.331;27.32;27.86;28.92;32.88;32.3;52.86;444.28;321.3
0.705860498;71.984823952;2021-11-23 16:56:26.347;27.32;27.86;28.92;32.88;32.3;52.86;432.64;321.3
0.705860683;72.000824167;2021-11-23 16:56:26.363;27.32;27.86;28.92;32.88;32.3;52.86;432.64;308.78
0.705871331;72.920823954;2021-11-23 16:56:27.283;27.32;27.86;29.1;32.88;32.3;52.86;432.64;308.78
0.705871516;72.936824169;2021-11-23 16:56:27.299;27.32;27.86;29.1;33.14;32.3;52.86;432.64;308.78
0.705871701;72.952823755;2021-11-23 16:56:27.315;27.32;27.86;29.1;33.14;32.64;52.86;432.64;308.78
0.705871887;72.968823970;2021-11-23 16:56:27.331;27.32;27.86;29.1;33.14;32.64;54.52;432.64;308.78
0.705872072;72.984824185;2021-11-23 16:56:27.347;27.32;27.86;29.1;33.14;32.64;54.52;432.26;308.78
0.705872257;73.000823772;2021-11-23 16:56:27.363;27.32;27.86;29.1;33.14;32.64;54.52;432.26;300.12
0.705882523;73.887824216;2021-11-23 16:56:28.250;27.4;27.86;29.1;33.14;32.64;54.52;432.26;300.12
0.705882708;73.903823802;2021-11-23 16:56:28.266;27.4;28.12;29.1;33.14;32.64;54.52;432.26;300.12
0.705882894;73.919824017;2021-11-23 16:56:28.282;27.4;28.12;29.18;33.14;32.64;54.52;432.26;300.12
0.705883079;73.935824232;2021-11-23 16:56:28.298;27.4;28.12;29.18;33.3;32.64;54.52;432.26;300.12
0.705883264;73.951823819;2021-11-23 16:56:28.314;27.4;28.12;29.18;33.3;32.86;54.52;432.26;300.12
0.705883449;73.967824034;2021-11-23 16:56:28.330;27.4;28.12;29.18;33.3;32.86;56.1;432.26;300.12
0.705883634;73.983824249;2021-11-23 16:56:28.346;27.4;28.12;29.18;33.3;32.86;56.1;436.16;300.12
0.705883819;73.999823835;2021-11-23 16:56:28.362;27.4;28.12;29.18;33.3;32.86;56.1;436.16;292.2
0.705894282;74.903824036;2021-11-23 16:56:29.266;27.4;28.28;29.18;33.3;32.86;56.1;436.16;292.2
0.705894468;74.919824251;2021-11-23 16:56:29.282;27.4;28.28;29.56;33.3;32.86;56.1;436.16;292.2
0.705894653;74.935823837;2021-11-23 16:56:29.298;27.4;28.28;29.56;33.96;32.86;56.1;436.16;292.2
0.705894850;74.952824223;2021-11-23 16:56:29.315;27.4;28.28;29.56;33.96;33.14;56.1;436.16;292.2
0.705895035;74.968823809;2021-11-23 16:56:29.331;27.4;28.28;29.56;33.96;33.14;57.7;436.16;292.2
0.705895220;74.984824024;2021-11-23 16:56:29.347;27.4;28.28;29.56;33.96;33.14;57.7;437.26;292.2
0.705895405;75.000824239;2021-11-23 16:56:29.363;27.4;28.28;29.56;33.96;33.14;57.7;437.26;285.74
0.705905671;75.887824055;2021-11-23 16:56:30.250;27.48;28.28;29.56;33.96;33.14;57.7;437.26;285.74
0.705906042;75.919823856;2021-11-23 16:56:30.282;27.48;28.28;29.7;33.96;33.14;57.7;437.26;285.74
0.705906227;75.935824071;2021-11-23 16:56:30.298;27.48;28.28;29.7;34.2;33.14;57.7;437.26;285.74
0.705906412;75.951824286;2021-11-23 16:56:30.314;27.48;28.28;29.7;34.2;33.84;57.7;437.26;285.74
0.705906597;75.967823872;2021-11-23 16:56:30.330;27.48;28.28;29.7;34.2;33.84;60.74;437.26;285.74
0.705906782;75.983824087;2021-11-23 16:56:30.346;27.48;28.28;29.7;34.2;33.84;60.74;428.36;285.74
0.705906968;75.999824302;2021-11-23 16:56:30.362;27.48;28.28;29.7;34.2;33.84;60.74;428.36;276.62
0.705917245;76.887824289;2021-11-23 16:56:31.250;27.54;28.28;29.7;34.2;33.84;60.74;428.36;276.62
0.705917431;76.903823875;2021-11-23 16:56:31.266;27.54;28.42;29.7;34.2;33.84;60.74;428.36;276.62
0.705917616;76.919824090;2021-11-23 16:56:31.282;27.54;28.42;29.84;34.2;33.84;60.74;428.36;276.62
0.705917801;76.935824305;2021-11-23 16:56:31.298;27.54;28.42;29.84;34.38;33.84;60.74;428.36;276.62
0.705917986;76.951823891;2021-11-23 16:56:31.314;27.54;28.42;29.84;34.38;34.08;60.74;428.36;276.62
0.705918171;76.967824106;2021-11-23 16:56:31.330;27.54;28.42;29.84;34.38;34.08;61.78;428.36;276.62
0.705918356;76.983823693;2021-11-23 16:56:31.346;27.54;28.42;29.84;34.38;34.08;61.78;405.02;276.62
0.705918542;76.999823908;2021-11-23 16:56:31.362;27.54;28.42;29.84;34.38;34.08;61.78;405.02;263.62
0.705928819;77.887823894;2021-11-23 16:56:32.250;27.74;28.42;29.84;34.38;34.08;61.78;405.02;263.62
0.705929016;77.904824279;2021-11-23 16:56:32.267;27.74;28.66;29.84;34.38;34.08;61.78;405.02;263.62
0.705929201;77.920823866;2021-11-23 16:56:32.283;27.74;28.66;29.92;34.38;34.08;61.78;405.02;263.62
0.705929387;77.936824081;2021-11-23 16:56:32.299;27.74;28.66;29.92;34.7;34.08;61.78;405.02;263.62
